frequency_THz,Absoprtion,Parameter_Value,Parameter_g,Parameter_r,Parameter_md,Parameter_a
5.401338,0.110789,2.075,0,1,0,0
5.416388,0.10991,2.075,0,1,0,0
5.431438,0.109471,2.075,0,1,0,0
5.446488,0.109475,2.075,0,1,0,0
5.461539,0.109924,2.075,0,1,0,0
5.476589,0.110821,2.075,0,1,0,0
5.491639,0.112172,2.075,0,1,0,0
5.506689,0.113986,2.075,0,1,0,0
5.521739,0.116276,2.075,0,1,0,0
5.536789,0.119062,2.075,0,1,0,0
5.55184,0.122371,2.075,0,1,0,0
5.56689,0.126237,2.075,0,1,0,0
5.58194,0.130707,2.075,0,1,0,0
5.59699,0.135838,2.075,0,1,0,0
5.61204,0.141702,2.075,0,1,0,0
5.62709,0.148383,2.075,0,1,0,0
5.642141,0.155987,2.075,0,1,0,0
5.657191,0.164636,2.075,0,1,0,0
5.672241,0.174479,2.075,0,1,0,0
5.687291,0.185693,2.075,0,1,0,0
5.702341,0.198487,2.075,0,1,0,0
5.717391,0.21311,2.075,0,1,0,0
5.732442,0.229857,2.075,0,1,0,0
5.747492,0.24908,2.075,0,1,0,0
5.762542,0.271186,2.075,0,1,0,0
5.777592,0.296656,2.075,0,1,0,0
5.792642,0.326036,2.075,0,1,0,0
5.807692,0.359941,2.075,0,1,0,0
5.822743,0.39903,2.075,0,1,0,0
5.837793,0.443962,2.075,0,1,0,0
5.852843,0.495307,2.075,0,1,0,0
5.867893,0.553388,2.075,0,1,0,0
5.882943,0.618037,2.075,0,1,0,0
5.897993,0.688235,2.075,0,1,0,0
5.913044,0.761685,2.075,0,1,0,0
5.928094,0.834414,2.075,0,1,0,0
5.943144,0.900682,2.075,0,1,0,0
5.958194,0.953508,2.075,0,1,0,0
5.973244,0.986046,2.075,0,1,0,0
5.988294,0.993515,2.075,0,1,0,0
6.003345,0.974837,2.075,0,1,0,0
6.018395,0.933014,2.075,0,1,0,0
6.033445,0.874029,2.075,0,1,0,0
6.048495,0.80493,2.075,0,1,0,0
6.063545,0.732134,2.075,0,1,0,0
6.078595,0.660488,2.075,0,1,0,0
6.093646,0.593093,2.075,0,1,0,0
6.108696,0.531585,2.075,0,1,0,0
6.123746,0.476551,2.075,0,1,0,0
6.138796,0.427924,2.075,0,1,0,0
6.153846,0.385279,2.075,0,1,0,0
6.168896,0.348023,2.075,0,1,0,0
6.183947,0.315521,2.075,0,1,0,0
6.198997,0.287156,2.075,0,1,0,0
6.214047,0.262366,2.075,0,1,0,0
6.229097,0.24065,2.075,0,1,0,0
6.244147,0.221574,2.075,0,1,0,0
6.259197,0.204764,2.075,0,1,0,0
6.274248,0.189904,2.075,0,1,0,0
6.289298,0.176724,2.075,0,1,0,0
6.304348,0.164994,2.075,0,1,0,0
6.319398,0.154521,2.075,0,1,0,0
6.334448,0.14514,2.075,0,1,0,0
6.349498,0.136712,2.075,0,1,0,0
6.364549,0.129117,2.075,0,1,0,0
6.379599,0.122253,2.075,0,1,0,0
6.394649,0.116034,2.075,0,1,0,0
6.409699,0.110384,2.075,0,1,0,0
6.424749,0.10524,2.075,0,1,0,0
6.439799,0.100544,2.075,0,1,0,0
6.45485,0.09625,2.075,0,1,0,0
6.4699,0.092315,2.075,0,1,0,0
6.48495,0.088702,2.075,0,1,0,0
6.5,0.085379,2.075,0,1,0,0
2.993311,0.049658,2.1,0,1,0,0
3.008361,0.052464,2.1,0,1,0,0
3.023411,0.055547,2.1,0,1,0,0
3.038462,0.058945,2.1,0,1,0,0
3.053512,0.062701,2.1,0,1,0,0
3.068562,0.066865,2.1,0,1,0,0
3.083612,0.071495,2.1,0,1,0,0
3.098662,0.076662,2.1,0,1,0,0
3.113712,0.082448,2.1,0,1,0,0
3.125,0.087251,2.1,0,1,0,0
3.128763,0.08895,2.1,0,1,0,0
3.143813,0.096286,2.1,0,1,0,0
3.158863,0.104595,2.1,0,1,0,0
3.173913,0.114047,2.1,0,1,0,0
3.188963,0.124844,2.1,0,1,0,0
3.204013,0.137235,2.1,0,1,0,0
3.219064,0.151521,2.1,0,1,0,0
3.234114,0.168066,2.1,0,1,0,0
3.249164,0.187319,2.1,0,1,0,0
3.264214,0.209822,2.1,0,1,0,0
3.279264,0.236232,2.1,0,1,0,0
3.294314,0.267333,2.1,0,1,0,0
3.309365,0.304044,2.1,0,1,0,0
3.324415,0.347397,2.1,0,1,0,0
3.339465,0.39848,2.1,0,1,0,0
3.354515,0.458278,2.1,0,1,0,0
3.369565,0.52738,2.1,0,1,0,0
3.384615,0.605457,2.1,0,1,0,0
3.399666,0.690494,2.1,0,1,0,0
3.414716,0.777883,2.1,0,1,0,0
3.429766,0.859836,2.1,0,1,0,0
3.444816,0.925932,2.1,0,1,0,0
3.459866,0.965534,2.1,0,1,0,0
3.474916,0.97161,2.1,0,1,0,0
3.489967,0.9438,2.1,0,1,0,0
3.505017,0.888451,2.1,0,1,0,0
3.520067,0.815648,2.1,0,1,0,0
3.535117,0.735501,2.1,0,1,0,0
3.550167,0.655762,2.1,0,1,0,0
3.565217,0.581224,2.1,0,1,0,0
3.580268,0.514207,2.1,0,1,0,0
3.595318,0.455369,2.1,0,1,0,0
3.610368,0.404424,2.1,0,1,0,0
3.625418,0.360634,2.1,0,1,0,0
3.640468,0.323107,2.1,0,1,0,0
3.655518,0.290951,2.1,0,1,0,0
3.670569,0.263351,2.1,0,1,0,0
3.685619,0.239598,2.1,0,1,0,0
3.700669,0.219083,2.1,0,1,0,0
3.715719,0.201298,2.1,0,1,0,0
3.730769,0.18582,2.1,0,1,0,0
3.745819,0.172295,2.1,0,1,0,0
3.76087,0.160433,2.1,0,1,0,0
3.77592,0.14999,2.1,0,1,0,0
3.79097,0.140765,2.1,0,1,0,0
3.80602,0.132591,2.1,0,1,0,0
3.82107,0.125326,2.1,0,1,0,0
3.83612,0.118851,2.1,0,1,0,0
3.851171,0.113069,2.1,0,1,0,0
3.866221,0.107893,2.1,0,1,0,0
3.881271,0.103254,2.1,0,1,0,0
3.896321,0.099089,2.1,0,1,0,0
3.911371,0.095347,2.1,0,1,0,0
3.926421,0.091984,2.1,0,1,0,0
3.941472,0.088961,2.1,0,1,0,0
3.956522,0.086246,2.1,0,1,0,0
3.971572,0.083809,2.1,0,1,0,0
3.986622,0.081628,2.1,0,1,0,0
4.001672,0.079679,2.1,0,1,0,0
4.016722,0.077946,2.1,0,1,0,0
4.031773,0.076413,2.1,0,1,0,0
4.046823,0.075065,2.1,0,1,0,0
4.061873,0.073892,2.1,0,1,0,0
4.076923,0.072882,2.1,0,1,0,0
4.091973,0.072029,2.1,0,1,0,0
4.107023,0.071324,2.1,0,1,0,0
4.122074,0.070761,2.1,0,1,0,0
4.137124,0.070335,2.1,0,1,0,0
4.152174,0.070043,2.1,0,1,0,0
4.167224,0.06988,2.1,0,1,0,0
4.182274,0.069845,2.1,0,1,0,0
4.197324,0.069936,2.1,0,1,0,0
4.212375,0.070151,2.1,0,1,0,0
4.227425,0.070491,2.1,0,1,0,0
4.242475,0.070957,2.1,0,1,0,0
4.25,0.071237,2.1,0,1,0,0
4.257525,0.071549,2.1,0,1,0,0
4.272575,0.072271,2.1,0,1,0,0
4.287625,0.073127,2.1,0,1,0,0
4.302676,0.074121,2.1,0,1,0,0
4.317726,0.075261,2.1,0,1,0,0
4.332776,0.076555,2.1,0,1,0,0
4.347826,0.078013,2.1,0,1,0,0
4.362876,0.079648,2.1,0,1,0,0
4.377926,0.081476,2.1,0,1,0,0
4.392977,0.083514,2.1,0,1,0,0
4.408027,0.085783,2.1,0,1,0,0
4.423077,0.088307,2.1,0,1,0,0
4.438127,0.091112,2.1,0,1,0,0
4.453177,0.094232,2.1,0,1,0,0
4.468227,0.097703,2.1,0,1,0,0
4.483278,0.101567,2.1,0,1,0,0
4.498328,0.105873,2.1,0,1,0,0
4.513378,0.110677,2.1,0,1,0,0
4.528428,0.116046,2.1,0,1,0,0
4.543478,0.122056,2.1,0,1,0,0
4.558528,0.128797,2.1,0,1,0,0
4.573579,0.136377,2.1,0,1,0,0
4.588629,0.144922,2.1,0,1,0,0
4.603679,0.154579,2.1,0,1,0,0
4.618729,0.165528,2.1,0,1,0,0
4.633779,0.17798,2.1,0,1,0,0
4.648829,0.192189,2.1,0,1,0,0
4.66388,0.208458,2.1,0,1,0,0
4.67893,0.227151,2.1,0,1,0,0
4.69398,0.248702,2.1,0,1,0,0
4.70903,0.273627,2.1,0,1,0,0
4.72408,0.302529,2.1,0,1,0,0
4.73913,0.336106,2.1,0,1,0,0
4.754181,0.375138,2.1,0,1,0,0
4.769231,0.420448,2.1,0,1,0,0
4.784281,0.47282,2.1,0,1,0,0
4.799331,0.532832,2.1,0,1,0,0
4.814381,0.600569,2.1,0,1,0,0
4.829431,0.675178,2.1,0,1,0,0
4.844482,0.754278,2.1,0,1,0,0
4.859532,0.833355,2.1,0,1,0,0
4.874582,0.905509,2.1,0,1,0,0
4.889632,0.962081,2.1,0,1,0,0
4.904682,0.994569,2.1,0,1,0,0
4.919732,0.997399,2.1,0,1,0,0
4.934783,0.970144,2.1,0,1,0,0
4.949833,0.917702,2.1,0,1,0,0
4.964883,0.848298,2.1,0,1,0,0
4.979933,0.770688,2.1,0,1,0,0
4.994983,0.692082,2.1,0,1,0,0
5.010033,0.617341,2.1,0,1,0,0
5.025084,0.549132,2.1,0,1,0,0
5.040134,0.488512,2.1,0,1,0,0
5.055184,0.435518,2.1,0,1,0,0
5.070234,0.389644,2.1,0,1,0,0
5.085284,0.35014,2.1,0,1,0,0
5.100334,0.316194,2.1,0,1,0,0
5.115385,0.287029,2.1,0,1,0,0
5.130435,0.261942,2.1,0,1,0,0
5.145485,0.240323,2.1,0,1,0,0
5.160535,0.22165,2.1,0,1,0,0
5.175585,0.205482,2.1,0,1,0,0
5.190636,0.191451,2.1,0,1,0,0
5.205686,0.179249,2.1,0,1,0,0
5.220736,0.16862,2.1,0,1,0,0
5.235786,0.15935,2.1,0,1,0,0
5.250836,0.151261,2.1,0,1,0,0
5.265886,0.144204,2.1,0,1,0,0
5.280937,0.138054,2.1,0,1,0,0
5.295987,0.132709,2.1,0,1,0,0
5.311037,0.12808,2.1,0,1,0,0
5.326087,0.124097,2.1,0,1,0,0
5.341137,0.120699,2.1,0,1,0,0
5.356187,0.117835,2.1,0,1,0,0
5.371238,0.115466,2.1,0,1,0,0
5.375,0.114947,2.1,0,1,0,0
5.386288,0.113559,2.1,0,1,0,0
5.401338,0.112087,2.1,0,1,0,0
5.416388,0.11103,2.1,0,1,0,0
5.431438,0.110375,2.1,0,1,0,0
5.446488,0.110114,2.1,0,1,0,0
5.461539,0.110241,2.1,0,1,0,0
5.476589,0.110759,2.1,0,1,0,0
5.491639,0.111674,2.1,0,1,0,0
5.506689,0.112998,2.1,0,1,0,0
5.521739,0.114747,2.1,0,1,0,0
5.536789,0.116944,2.1,0,1,0,0
5.55184,0.119618,2.1,0,1,0,0
5.56689,0.122806,2.1,0,1,0,0
5.58194,0.12655,2.1,0,1,0,0
5.59699,0.130906,2.1,0,1,0,0
5.61204,0.135935,2.1,0,1,0,0
5.62709,0.141715,2.1,0,1,0,0
5.642141,0.148336,2.1,0,1,0,0
5.657191,0.155905,2.1,0,1,0,0
5.672241,0.16455,2.1,0,1,0,0
5.687291,0.174423,2.1,0,1,0,0
5.702341,0.185702,2.1,0,1,0,0
5.717391,0.198603,2.1,0,1,0,0
5.732442,0.213377,2.1,0,1,0,0
5.747492,0.230327,2.1,0,1,0,0
5.762542,0.249805,2.1,0,1,0,0
5.777592,0.272229,2.1,0,1,0,0
5.792642,0.298081,2.1,0,1,0,0
5.807692,0.327916,2.1,0,1,0,0
5.822743,0.36235,2.1,0,1,0,0
5.837793,0.402041,2.1,0,1,0,0
5.852843,0.44764,2.1,0,1,0,0
5.867893,0.499695,2.1,0,1,0,0
5.882943,0.558489,2.1,0,1,0,0
5.897993,0.623786,2.1,0,1,0,0
5.913044,0.69447,2.1,0,1,0,0
5.928094,0.768118,2.1,0,1,0,0
5.943144,0.840627,2.1,0,1,0,0
5.958194,0.906165,2.1,0,1,0,0
5.973244,0.957764,2.1,0,1,0,0
5.988294,0.988732,2.1,0,1,0,0
6.003345,0.994565,2.1,0,1,0,0
6.018395,0.974485,2.1,0,1,0,0
6.033445,0.931703,2.1,0,1,0,0
6.048495,0.872253,2.1,0,1,0,0
6.063545,0.803104,2.1,0,1,0,0
6.078595,0.730531,2.1,0,1,0,0
6.093646,0.659242,2.1,0,1,0,0
6.108696,0.592238,2.1,0,1,0,0
6.123746,0.531091,2.1,0,1,0,0
6.138796,0.476359,2.1,0,1,0,0
6.153846,0.427969,2.1,0,1,0,0
6.168896,0.385497,2.1,0,1,0,0
6.183947,0.348361,2.1,0,1,0,0
6.198997,0.315935,2.1,0,1,0,0
6.214047,0.287613,2.1,0,1,0,0
6.229097,0.262839,2.1,0,1,0,0
6.244147,0.24112,2.1,0,1,0,0
6.259197,0.222027,2.1,0,1,0,0
6.274248,0.205192,2.1,0,1,0,0
6.289298,0.1903,2.1,0,1,0,0
6.304348,0.177084,2.1,0,1,0,0
6.319398,0.165317,2.1,0,1,0,0
6.334448,0.154806,2.1,0,1,0,0
6.349498,0.145387,2.1,0,1,0,0
6.364549,0.136921,2.1,0,1,0,0
6.379599,0.12929,2.1,0,1,0,0
6.394649,0.122393,2.1,0,1,0,0
6.409699,0.116141,2.1,0,1,0,0
6.424749,0.11046,2.1,0,1,0,0
6.439799,0.105286,2.1,0,1,0,0
6.45485,0.100563,2.1,0,1,0,0
6.4699,0.096242,2.1,0,1,0,0
6.48495,0.092281,2.1,0,1,0,0
6.5,0.088644,2.1,0,1,0,0
3,0.049406,2.125,0,1,0,0
3.008361,0.052156,2.125,0,1,0,0
3.023411,0.055175,2.125,0,1,0,0
3.038462,0.058498,2.125,0,1,0,0
3.053512,0.062166,2.125,0,1,0,0
3.068562,0.066226,2.125,0,1,0,0
3.083612,0.070736,2.125,0,1,0,0
3.098662,0.07576,2.125,0,1,0,0
3.113712,0.081378,2.125,0,1,0,0
3.125,0.086036,2.125,0,1,0,0
3.128763,0.087682,2.125,0,1,0,0
3.143813,0.094782,2.125,0,1,0,0
3.158863,0.102811,2.125,0,1,0,0
3.173913,0.111928,2.125,0,1,0,0
3.188963,0.122324,2.125,0,1,0,0
3.204013,0.134231,2.125,0,1,0,0
3.219064,0.147931,2.125,0,1,0,0
3.234114,0.163765,2.125,0,1,0,0
3.249164,0.18215,2.125,0,1,0,0
3.264214,0.203593,2.125,0,1,0,0
3.279264,0.228706,2.125,0,1,0,0
3.294314,0.258221,2.125,0,1,0,0
3.309365,0.293002,2.125,0,1,0,0
3.324415,0.334031,2.125,0,1,0,0
3.339465,0.382363,2.125,0,1,0,0
3.354515,0.439011,2.125,0,1,0,0
3.369565,0.504705,2.125,0,1,0,0
3.384615,0.579462,2.125,0,1,0,0
3.399666,0.661917,2.125,0,1,0,0
3.414716,0.74847,2.125,0,1,0,0
3.429766,0.832548,2.125,0,1,0,0
3.444816,0.904682,2.125,0,1,0,0
3.459866,0.954196,2.125,0,1,0,0
3.474916,0.972577,2.125,0,1,0,0
3.489967,0.956965,2.125,0,1,0,0
3.505017,0.911371,2.125,0,1,0,0
3.520067,0.844701,2.125,0,1,0,0
3.535117,0.767159,2.125,0,1,0,0
3.550167,0.687345,2.125,0,1,0,0
3.565217,0.611058,2.125,0,1,0,0
3.580268,0.541448,2.125,0,1,0,0
3.595318,0.479735,2.125,0,1,0,0
3.610368,0.42596,2.125,0,1,0,0
3.625418,0.379554,2.125,0,1,0,0
3.640468,0.33969,2.125,0,1,0,0
3.655518,0.305489,2.125,0,1,0,0
3.670569,0.27612,2.125,0,1,0,0
3.685619,0.250843,2.125,0,1,0,0
3.700669,0.229021,2.125,0,1,0,0
3.715719,0.210115,2.125,0,1,0,0
3.730769,0.193673,2.125,0,1,0,0
3.745819,0.179318,2.125,0,1,0,0
3.76087,0.166739,2.125,0,1,0,0
3.77592,0.155676,2.125,0,1,0,0
3.79097,0.145913,2.125,0,1,0,0
3.80602,0.137269,2.125,0,1,0,0
3.82107,0.129594,2.125,0,1,0,0
3.83612,0.122761,2.125,0,1,0,0
3.851171,0.116663,2.125,0,1,0,0
3.866221,0.11121,2.125,0,1,0,0
3.881271,0.106325,2.125,0,1,0,0
3.896321,0.101944,2.125,0,1,0,0
3.911371,0.09801,2.125,0,1,0,0
3.926421,0.094476,2.125,0,1,0,0
3.941472,0.0913,2.125,0,1,0,0
3.956522,0.088448,2.125,0,1,0,0
3.971572,0.085889,2.125,0,1,0,0
3.986622,0.083596,2.125,0,1,0,0
4.001672,0.081546,2.125,0,1,0,0
4.016722,0.07972,2.125,0,1,0,0
4.031773,0.078101,2.125,0,1,0,0
4.046823,0.076673,2.125,0,1,0,0
4.061873,0.075424,2.125,0,1,0,0
4.076923,0.074343,2.125,0,1,0,0
4.091973,0.073419,2.125,0,1,0,0
4.107023,0.072646,2.125,0,1,0,0
4.122074,0.072016,2.125,0,1,0,0
4.137124,0.071524,2.125,0,1,0,0
4.152174,0.071166,2.125,0,1,0,0
4.167224,0.070937,2.125,0,1,0,0
4.182274,0.070837,2.125,0,1,0,0
4.197324,0.070862,2.125,0,1,0,0
4.212375,0.071014,2.125,0,1,0,0
4.227425,0.071291,2.125,0,1,0,0
4.242475,0.071697,2.125,0,1,0,0
4.25,0.071949,2.125,0,1,0,0
4.257525,0.072233,2.125,0,1,0,0
4.272575,0.072903,2.125,0,1,0,0
4.287625,0.073712,2.125,0,1,0,0
4.302676,0.074664,2.125,0,1,0,0
4.317726,0.075769,2.125,0,1,0,0
4.332776,0.077034,2.125,0,1,0,0
4.347826,0.078469,2.125,0,1,0,0
4.362876,0.080086,2.125,0,1,0,0
4.377926,0.0819,2.125,0,1,0,0
4.392977,0.083926,2.125,0,1,0,0
4.408027,0.086184,2.125,0,1,0,0
4.423077,0.088695,2.125,0,1,0,0
4.438127,0.091484,2.125,0,1,0,0
4.453177,0.094582,2.125,0,1,0,0
4.468227,0.098021,2.125,0,1,0,0
4.483278,0.101842,2.125,0,1,0,0
4.498328,0.10609,2.125,0,1,0,0
4.513378,0.110819,2.125,0,1,0,0
4.528428,0.116093,2.125,0,1,0,0
4.543478,0.121984,2.125,0,1,0,0
4.558528,0.128579,2.125,0,1,0,0
4.573579,0.135981,2.125,0,1,0,0
4.588629,0.14431,2.125,0,1,0,0
4.603679,0.153712,2.125,0,1,0,0
4.618729,0.164356,2.125,0,1,0,0
4.633779,0.176447,2.125,0,1,0,0
4.648829,0.190231,2.125,0,1,0,0
4.66388,0.206001,2.125,0,1,0,0
4.67893,0.224108,2.125,0,1,0,0
4.69398,0.244972,2.125,0,1,0,0
4.70903,0.269094,2.125,0,1,0,0
4.72408,0.297061,2.125,0,1,0,0
4.73913,0.329557,2.125,0,1,0,0
4.754181,0.367351,2.125,0,1,0,0
4.769231,0.411268,2.125,0,1,0,0
4.784281,0.462117,2.125,0,1,0,0
4.799331,0.520542,2.125,0,1,0,0
4.814381,0.58676,2.125,0,1,0,0
4.829431,0.660151,2.125,0,1,0,0
4.844482,0.738681,2.125,0,1,0,0
4.859532,0.818277,2.125,0,1,0,0
4.874582,0.892468,2.125,0,1,0,0
4.889632,0.952802,2.125,0,1,0,0
4.904682,0.990521,2.125,0,1,0,0
4.919732,0.999272,2.125,0,1,0,0
4.934783,0.977574,2.125,0,1,0,0
4.949833,0.92943,2.125,0,1,0,0
4.964883,0.862663,2.125,0,1,0,0
4.979933,0.786123,2.125,0,1,0,0
4.994983,0.7074,2.125,0,1,0,0
5.010033,0.631794,2.125,0,1,0,0
5.025084,0.562338,2.125,0,1,0,0
5.040134,0.500334,2.125,0,1,0,0
5.055184,0.445971,2.125,0,1,0,0
5.070234,0.398818,2.125,0,1,0,0
5.085284,0.358156,2.125,0,1,0,0
5.100334,0.323179,2.125,0,1,0,0
5.115385,0.293103,2.125,0,1,0,0
5.130435,0.267213,2.125,0,1,0,0
5.145485,0.244883,2.125,0,1,0,0
5.160535,0.225578,2.125,0,1,0,0
5.175585,0.208844,2.125,0,1,0,0
5.190636,0.194304,2.125,0,1,0,0
5.205686,0.181639,2.125,0,1,0,0
5.220736,0.170585,2.125,0,1,0,0
5.235786,0.160922,2.125,0,1,0,0
5.250836,0.152466,2.125,0,1,0,0
5.265886,0.145064,2.125,0,1,0,0
5.280937,0.138588,2.125,0,1,0,0
5.295987,0.13293,2.125,0,1,0,0
5.311037,0.128001,2.125,0,1,0,0
5.326087,0.123726,2.125,0,1,0,0
5.341137,0.120042,2.125,0,1,0,0
5.356187,0.116897,2.125,0,1,0,0
5.371238,0.114249,2.125,0,1,0,0
5.375,0.11366,2.125,0,1,0,0
5.386288,0.112063,2.125,0,1,0,0
5.401338,0.110309,2.125,0,1,0,0
5.416388,0.108968,2.125,0,1,0,0
5.431438,0.108021,2.125,0,1,0,0
5.446488,0.107457,2.125,0,1,0,0
5.461539,0.107271,2.125,0,1,0,0
5.476589,0.10746,2.125,0,1,0,0
5.491639,0.108027,2.125,0,1,0,0
5.506689,0.108979,2.125,0,1,0,0
5.521739,0.110328,2.125,0,1,0,0
5.536789,0.112091,2.125,0,1,0,0
5.55184,0.114289,2.125,0,1,0,0
5.56689,0.116952,2.125,0,1,0,0
5.58194,0.120112,2.125,0,1,0,0
5.59699,0.123813,2.125,0,1,0,0
5.61204,0.128103,2.125,0,1,0,0
5.62709,0.133043,2.125,0,1,0,0
5.642141,0.138702,2.125,0,1,0,0
5.657191,0.145166,2.125,0,1,0,0
5.672241,0.152532,2.125,0,1,0,0
5.687291,0.160917,2.125,0,1,0,0
5.702341,0.17046,2.125,0,1,0,0
5.717391,0.181323,2.125,0,1,0,0
5.732442,0.1937,2.125,0,1,0,0
5.747492,0.207818,2.125,0,1,0,0
5.762542,0.223947,2.125,0,1,0,0
5.777592,0.242404,2.125,0,1,0,0
5.792642,0.263561,2.125,0,1,0,0
5.807692,0.287851,2.125,0,1,0,0
5.822743,0.31577,2.125,0,1,0,0
5.837793,0.347878,2.125,0,1,0,0
5.852843,0.384783,2.125,0,1,0,0
5.867893,0.427108,2.125,0,1,0,0
5.882943,0.475431,2.125,0,1,0,0
5.897993,0.530161,2.125,0,1,0,0
5.913044,0.591349,2.125,0,1,0,0
5.928094,0.658408,2.125,0,1,0,0
5.943144,0.729733,2.125,0,1,0,0
5.958194,0.802307,2.125,0,1,0,0
5.973244,0.871441,2.125,0,1,0,0
5.988294,0.930941,2.125,0,1,0,0
6.003345,0.973971,2.125,0,1,0,0
6.018395,0.994643,2.125,0,1,0,0
6.033445,0.989814,2.125,0,1,0,0
6.048495,0.960188,2.125,0,1,0,0
6.063545,0.910067,2.125,0,1,0,0
6.078595,0.845891,2.125,0,1,0,0
6.093646,0.774426,2.125,0,1,0,0
6.108696,0.701395,2.125,0,1,0,0
6.123746,0.630888,2.125,0,1,0,0
6.138796,0.565379,2.125,0,1,0,0
6.153846,0.506063,2.125,0,1,0,0
6.168896,0.453259,2.125,0,1,0,0
6.183947,0.406754,2.125,0,1,0,0
6.198997,0.366057,2.125,0,1,0,0
6.214047,0.330561,2.125,0,1,0,0
6.229097,0.299637,2.125,0,1,0,0
6.244147,0.272687,2.125,0,1,0,0
6.259197,0.24917,2.125,0,1,0,0
6.274248,0.22861,2.125,0,1,0,0
6.289298,0.210592,2.125,0,1,0,0
6.304348,0.194762,2.125,0,1,0,0
6.319398,0.180818,2.125,0,1,0,0
6.334448,0.168502,2.125,0,1,0,0
6.349498,0.157596,2.125,0,1,0,0
6.364549,0.147915,2.125,0,1,0,0
6.379599,0.139302,2.125,0,1,0,0
6.394649,0.131623,2.125,0,1,0,0
6.409699,0.124763,2.125,0,1,0,0
6.424749,0.118625,2.125,0,1,0,0
6.439799,0.113125,2.125,0,1,0,0
6.45485,0.108191,2.125,0,1,0,0
6.4699,0.103759,2.125,0,1,0,0
6.48495,0.099777,2.125,0,1,0,0
6.5,0.096198,2.125,0,1,0,0
3,0.048226,2.15,0,1,0,0
3.008361,0.050852,2.15,0,1,0,0
3.023411,0.05373,2.15,0,1,0,0
3.038462,0.056892,2.15,0,1,0,0
3.053512,0.060376,2.15,0,1,0,0
3.068562,0.064225,2.15,0,1,0,0
3.083612,0.068491,2.15,0,1,0,0
3.098662,0.073234,2.15,0,1,0,0
3.113712,0.078525,2.15,0,1,0,0
3.125,0.082902,2.15,0,1,0,0
3.128763,0.084447,2.15,0,1,0,0
3.143813,0.091101,2.15,0,1,0,0
3.158863,0.098604,2.15,0,1,0,0
3.173913,0.1071,2.15,0,1,0,0
3.188963,0.116759,2.15,0,1,0,0
3.204013,0.127789,2.15,0,1,0,0
3.219064,0.140439,2.15,0,1,0,0
3.234114,0.155013,2.15,0,1,0,0
3.249164,0.171881,2.15,0,1,0,0
3.264214,0.191492,2.15,0,1,0,0
3.279264,0.21439,2.15,0,1,0,0
3.294314,0.241231,2.15,0,1,0,0
3.309365,0.272794,2.15,0,1,0,0
3.324415,0.309983,2.15,0,1,0,0
3.339465,0.353805,2.15,0,1,0,0
3.354515,0.4053,2.15,0,1,0,0
3.369565,0.465379,2.15,0,1,0,0
3.384615,0.534519,2.15,0,1,0,0
3.399666,0.612242,2.15,0,1,0,0
3.414716,0.696369,2.15,0,1,0,0
3.429766,0.782173,2.15,0,1,0,0
3.444816,0.8619,2.15,0,1,0,0
3.459866,0.925421,2.15,0,1,0,0
3.474916,0.962646,2.15,0,1,0,0
3.489967,0.967132,2.15,0,1,0,0
3.505017,0.93885,2.15,0,1,0,0
3.520067,0.884063,2.15,0,1,0,0
3.535117,0.812478,2.15,0,1,0,0
3.550167,0.733771,2.15,0,1,0,0
3.565217,0.655378,2.15,0,1,0,0
3.580268,0.581932,2.15,0,1,0,0
3.595318,0.515704,2.15,0,1,0,0
3.610368,0.457366,2.15,0,1,0,0
3.625418,0.406663,2.15,0,1,0,0
3.640468,0.362887,2.15,0,1,0,0
3.655518,0.325163,2.15,0,1,0,0
3.670569,0.292614,2.15,0,1,0,0
3.685619,0.264458,2.15,0,1,0,0
3.700669,0.24009,2.15,0,1,0,0
3.715719,0.219097,2.15,0,1,0,0
3.730769,0.201156,2.15,0,1,0,0
3.745819,0.185852,2.15,0,1,0,0
3.76087,0.17268,2.15,0,1,0,0
3.77592,0.161197,2.15,0,1,0,0
3.79097,0.151082,2.15,0,1,0,0
3.80602,0.142114,2.15,0,1,0,0
3.82107,0.13413,2.15,0,1,0,0
3.83612,0.127004,2.15,0,1,0,0
3.851171,0.120628,2.15,0,1,0,0
3.866221,0.114914,2.15,0,1,0,0
3.881271,0.109784,2.15,0,1,0,0
3.896321,0.105173,2.15,0,1,0,0
3.911371,0.101023,2.15,0,1,0,0
3.926421,0.097286,2.15,0,1,0,0
3.941472,0.093919,2.15,0,1,0,0
3.956522,0.090886,2.15,0,1,0,0
3.971572,0.088154,2.15,0,1,0,0
3.986622,0.085696,2.15,0,1,0,0
4.001672,0.083489,2.15,0,1,0,0
4.016722,0.08151,2.15,0,1,0,0
4.031773,0.079743,2.15,0,1,0,0
4.046823,0.078171,2.15,0,1,0,0
4.061873,0.076781,2.15,0,1,0,0
4.076923,0.075562,2.15,0,1,0,0
4.091973,0.074504,2.15,0,1,0,0
4.107023,0.073597,2.15,0,1,0,0
4.122074,0.072836,2.15,0,1,0,0
4.137124,0.072214,2.15,0,1,0,0
4.152174,0.071727,2.15,0,1,0,0
4.167224,0.071371,2.15,0,1,0,0
4.182274,0.071144,2.15,0,1,0,0
4.197324,0.071044,2.15,0,1,0,0
4.212375,0.071071,2.15,0,1,0,0
4.227425,0.071224,2.15,0,1,0,0
4.242475,0.071506,2.15,0,1,0,0
4.25,0.071696,2.15,0,1,0,0
